 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           v(vbp)          v(vcn)         
 9.38000000e-07  9.38000000e-07  8.43582447e-07  1.00819193e-06  9.97310948e-07  1.84089259e-06  6.96033804e-01  7.27560310e-01 
 9.39000000e-07  9.39000000e-07  8.44387369e-07  1.00819193e-06  9.97312128e-07  1.84169868e-06  6.96033804e-01  7.27560313e-01 
 9.40000000e-07  9.40000000e-07  8.45192060e-07  1.00819191e-06  9.97313292e-07  1.84250454e-06  6.96033805e-01  7.27560310e-01 
 9.41000000e-07  9.41000000e-07  8.45996523e-07  1.00819193e-06  9.97314483e-07  1.84331020e-06  6.96033804e-01  7.27560311e-01 
 9.42000000e-07  9.42000000e-07  8.46800786e-07  1.00819191e-06  9.97315649e-07  1.84411563e-06  6.96033805e-01  7.27560313e-01 
 9.43000000e-07  9.43000000e-07  8.47604815e-07  1.00819192e-06  9.97316835e-07  1.84492084e-06  6.96033805e-01  7.27560310e-01 
 9.44000000e-07  9.44000000e-07  8.48408629e-07  1.00819192e-06  9.97318015e-07  1.84572584e-06  6.96033805e-01  7.27560311e-01 
 9.45000000e-07  9.45000000e-07  8.49212233e-07  1.00819192e-06  9.97319185e-07  1.84653061e-06  6.96033805e-01  7.27560312e-01 
 9.46000000e-07  9.46000000e-07  8.50015606e-07  1.00819192e-06  9.97320360e-07  1.84733516e-06  6.96033805e-01  7.27560310e-01 
 9.47000000e-07  9.47000000e-07  8.50818772e-07  1.00819193e-06  9.97321539e-07  1.84813950e-06  6.96033804e-01  7.27560311e-01 
 9.48000000e-07  9.48000000e-07  8.51621722e-07  1.00819192e-06  9.97322703e-07  1.84894361e-06  6.96033805e-01  7.27560312e-01 
 9.49000000e-07  9.49000000e-07  8.52424435e-07  1.00819190e-06  9.97323857e-07  1.84974749e-06  6.96033806e-01  7.27560309e-01 
 9.50000000e-07  9.50000000e-07  8.53226961e-07  1.00819192e-06  9.97325035e-07  1.85055118e-06  6.96033805e-01  7.27560313e-01 
 9.51000000e-07  9.51000000e-07  8.54029231e-07  1.00819191e-06  9.97326200e-07  1.85135463e-06  6.96033805e-01  7.27560310e-01 
 9.52000000e-07  9.52000000e-07  8.54831313e-07  1.00819192e-06  9.97327374e-07  1.85215788e-06  6.96033804e-01  7.27560313e-01 
 9.53000000e-07  9.53000000e-07  8.55633154e-07  1.00819190e-06  9.97328518e-07  1.85296086e-06  6.96033806e-01  7.27560308e-01 
 9.54000000e-07  9.54000000e-07  8.56434793e-07  1.00819193e-06  9.97329709e-07  1.85376370e-06  6.96033804e-01  7.27560313e-01 
 9.55000000e-07  9.55000000e-07  8.57236206e-07  1.00819191e-06  9.97330851e-07  1.85456625e-06  6.96033805e-01  7.27560313e-01 
 9.56000000e-07  9.56000000e-07  8.58037396e-07  1.00819192e-06  9.97332016e-07  1.85536860e-06  6.96033805e-01  7.27560310e-01 
 9.57000000e-07  9.57000000e-07  8.58838368e-07  1.00819191e-06  9.97333167e-07  1.85617073e-06  6.96033806e-01  7.27560310e-01 
 9.58000000e-07  9.58000000e-07  8.59639123e-07  1.00819193e-06  9.97334347e-07  1.85697267e-06  6.96033804e-01  7.27560310e-01 
 9.59000000e-07  9.59000000e-07  8.60439668e-07  1.00819193e-06  9.97335505e-07  1.85777436e-06  6.96033804e-01  7.27560311e-01 
 9.60000000e-07  9.60000000e-07  8.61239982e-07  1.00819191e-06  9.97336647e-07  1.85857582e-06  6.96033805e-01  7.27560310e-01 
 9.61000000e-07  9.61000000e-07  8.62040082e-07  1.00819193e-06  9.97337819e-07  1.85937710e-06  6.96033804e-01  7.27560313e-01 
 9.62000000e-07  9.62000000e-07  8.62839959e-07  1.00819191e-06  9.97338955e-07  1.86017811e-06  6.96033805e-01  7.27560310e-01 
 9.63000000e-07  9.63000000e-07  8.63639627e-07  1.00819193e-06  9.97340122e-07  1.86097894e-06  6.96033804e-01  7.27560312e-01 
 9.64000000e-07  9.64000000e-07  8.64439066e-07  1.00819191e-06  9.97341258e-07  1.86177952e-06  6.96033805e-01  7.27560310e-01 
 9.65000000e-07  9.65000000e-07  8.65238286e-07  1.00819193e-06  9.97342426e-07  1.86257991e-06  6.96033804e-01  7.27560312e-01 
 9.66000000e-07  9.66000000e-07  8.66037301e-07  1.00819192e-06  9.97343564e-07  1.86338005e-06  6.96033805e-01  7.27560310e-01 
 9.67000000e-07  9.67000000e-07  8.66836075e-07  1.00819191e-06  9.97344701e-07  1.86417998e-06  6.96033806e-01  7.27560311e-01 
 9.68000000e-07  9.68000000e-07  8.67634643e-07  1.00819192e-06  9.97345857e-07  1.86497969e-06  6.96033805e-01  7.27560309e-01 
 9.69000000e-07  9.69000000e-07  8.68432997e-07  1.00819192e-06  9.97347003e-07  1.86577920e-06  6.96033805e-01  7.27560313e-01 
 9.70000000e-07  9.70000000e-07  8.69231124e-07  1.00819191e-06  9.97348144e-07  1.86657846e-06  6.96033805e-01  7.27560310e-01 
 9.71000000e-07  9.71000000e-07  8.70029034e-07  1.00819192e-06  9.97349296e-07  1.86737753e-06  6.96033804e-01  7.27560314e-01 
 9.72000000e-07  9.72000000e-07  8.70826725e-07  1.00819190e-06  9.97350416e-07  1.86817633e-06  6.96033806e-01  7.27560310e-01 
 9.73000000e-07  9.73000000e-07  8.71624193e-07  1.00819192e-06  9.97351576e-07  1.86897496e-06  6.96033805e-01  7.27560314e-01 
 9.74000000e-07  9.74000000e-07  8.72421438e-07  1.00819191e-06  9.97352707e-07  1.86977334e-06  6.96033805e-01  7.27560311e-01 
 9.75000000e-07  9.75000000e-07  8.73218474e-07  1.00819192e-06  9.97353849e-07  1.87057152e-06  6.96033805e-01  7.27560312e-01 
 9.76000000e-07  9.76000000e-07  8.74015285e-07  1.00819191e-06  9.97354979e-07  1.87136946e-06  6.96033806e-01  7.27560310e-01 
 9.77000000e-07  9.77000000e-07  8.74811866e-07  1.00819191e-06  9.97356125e-07  1.87216719e-06  6.96033805e-01  7.27560309e-01 
 9.78000000e-07  9.78000000e-07  8.75608258e-07  1.00819193e-06  9.97357272e-07  1.87296472e-06  6.96033804e-01  7.27560314e-01 
 9.79000000e-07  9.79000000e-07  8.76404403e-07  1.00819190e-06  9.97358379e-07  1.87376198e-06  6.96033806e-01  7.27560309e-01 
 9.80000000e-07  9.80000000e-07  8.77200335e-07  1.00819192e-06  9.97359528e-07  1.87455906e-06  6.96033805e-01  7.27560311e-01 
 9.81000000e-07  9.81000000e-07  8.77996051e-07  1.00819192e-06  9.97360663e-07  1.87535591e-06  6.96033805e-01  7.27560309e-01 
 9.82000000e-07  9.82000000e-07  8.78791550e-07  1.00819190e-06  9.97361775e-07  1.87615251e-06  6.96033806e-01  7.27560309e-01 
 9.83000000e-07  9.83000000e-07  8.79586823e-07  1.00819192e-06  9.97362926e-07  1.87694894e-06  6.96033804e-01  7.27560311e-01 
 9.84000000e-07  9.84000000e-07  8.80381885e-07  1.00819191e-06  9.97364038e-07  1.87774512e-06  6.96033806e-01  7.27560312e-01 
 9.85000000e-07  9.85000000e-07  8.81176719e-07  1.00819191e-06  9.97365166e-07  1.87854108e-06  6.96033805e-01  7.27560310e-01 
 9.86000000e-07  9.86000000e-07  8.81971346e-07  1.00819192e-06  9.97366303e-07  1.87933685e-06  6.96033804e-01  7.27560313e-01 
 9.87000000e-07  9.87000000e-07  8.82765736e-07  1.00819191e-06  9.97367415e-07  1.88013234e-06  6.96033806e-01  7.27560309e-01 
 9.88000000e-07  9.88000000e-07  8.83559920e-07  1.00819192e-06  9.97368554e-07  1.88092767e-06  6.96033804e-01  7.27560312e-01 
 9.89000000e-07  9.89000000e-07  8.84353870e-07  1.00819192e-06  9.97369670e-07  1.88172274e-06  6.96033805e-01  7.27560312e-01 
 9.90000000e-07  9.90000000e-07  8.85147601e-07  1.00819192e-06  9.97370794e-07  1.88251760e-06  6.96033805e-01  7.27560309e-01 
 9.91000000e-07  9.91000000e-07  8.85941132e-07  1.00819191e-06  9.97371908e-07  1.88331223e-06  6.96033805e-01  7.27560311e-01 
 9.92000000e-07  9.92000000e-07  8.86734435e-07  1.00819192e-06  9.97373037e-07  1.88410667e-06  6.96033804e-01  7.27560310e-01 
 9.93000000e-07  9.93000000e-07  8.87527513e-07  1.00819191e-06  9.97374139e-07  1.88490085e-06  6.96033806e-01  7.27560311e-01 
 9.94000000e-07  9.94000000e-07  8.88320372e-07  1.00819191e-06  9.97375260e-07  1.88569482e-06  6.96033806e-01  7.27560309e-01 
 9.95000000e-07  9.95000000e-07  8.89113013e-07  1.00819191e-06  9.97376373e-07  1.88648859e-06  6.96033805e-01  7.27560311e-01 
 9.96000000e-07  9.96000000e-07  8.89905429e-07  1.00819191e-06  9.97377485e-07  1.88728212e-06  6.96033806e-01  7.27560310e-01 
 9.97000000e-07  9.97000000e-07  8.90697637e-07  1.00819192e-06  9.97378612e-07  1.88807545e-06  6.96033805e-01  7.27560311e-01 
 9.98000000e-07  9.98000000e-07  8.91489631e-07  1.00819193e-06  9.97379729e-07  1.88886855e-06  6.96033804e-01  7.27560312e-01 
 9.99000000e-07  9.99000000e-07  8.92281381e-07  1.00819190e-06  9.97380820e-07  1.88966140e-06  6.96033806e-01  7.27560311e-01 
 1.00000000e-06  1.00000000e-06  8.93072921e-07  1.00819191e-06  9.97381939e-07  1.89045406e-06  6.96033805e-01  7.27560309e-01 
 1.00100000e-06  1.00100000e-06  8.93864247e-07  1.00819191e-06  9.97383040e-07  1.89124648e-06  6.96033805e-01  7.27560310e-01 
 1.00200000e-06  1.00200000e-06  8.94655349e-07  1.00819193e-06  9.97384163e-07  1.89203872e-06  6.96033804e-01  7.27560312e-01 
 1.00300000e-06  1.00300000e-06  8.95446238e-07  1.00819192e-06  9.97385269e-07  1.89283070e-06  6.96033805e-01  7.27560312e-01 
 1.00400000e-06  1.00400000e-06  8.96236889e-07  1.00819191e-06  9.97386365e-07  1.89362245e-06  6.96033805e-01  7.27560309e-01 
 1.00500000e-06  1.00500000e-06  8.97027336e-07  1.00819191e-06  9.97387470e-07  1.89441401e-06  6.96033805e-01  7.27560312e-01 
 1.00600000e-06  1.00600000e-06  8.97817561e-07  1.00819192e-06  9.97388586e-07  1.89520534e-06  6.96033804e-01  7.27560312e-01 
 1.00700000e-06  1.00700000e-06  8.98607562e-07  1.00819192e-06  9.97389684e-07  1.89599645e-06  6.96033805e-01  7.27560312e-01 
 1.00800000e-06  1.00800000e-06  8.99397339e-07  1.00819191e-06  9.97390774e-07  1.89678731e-06  6.96033806e-01  7.27560309e-01 
