 v-sweep         i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 1.65700000e+00  2.56715239e-06  2.65707386e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.93176886e-12  2.37871670e-01  2.37173434e-01  2.53311294e-06  4.03623091e-08 
 1.65800000e+00  2.56715251e-06  2.65707309e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373818e-06 -4.93205062e-12  2.37871671e-01  2.37173434e-01  2.53354027e-06  4.07842933e-08 
 1.65900000e+00  2.56715245e-06  2.65707399e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92647541e-12  2.37871671e-01  2.37173433e-01  2.53398034e-06  4.12195469e-08 
 1.66000000e+00  2.56715244e-06  2.65707207e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93403266e-12  2.37871671e-01  2.37173435e-01  2.53443390e-06  4.16680592e-08 
 1.66100000e+00  2.56715243e-06  2.65707285e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93514109e-12  2.37871672e-01  2.37173434e-01  2.53490079e-06  4.21298978e-08 
 1.66200000e+00  2.56715245e-06  2.65707152e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.94215351e-12  2.37871671e-01  2.37173435e-01  2.53538162e-06  4.26055529e-08 
 1.66300000e+00  2.56715241e-06  2.65707386e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93015646e-12  2.37871670e-01  2.37173433e-01  2.53587619e-06  4.30952447e-08 
 1.66400000e+00  2.56715239e-06  2.65707464e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.94285220e-12  2.37871672e-01  2.37173433e-01  2.53638490e-06  4.35988809e-08 
 1.66500000e+00  2.56715247e-06  2.65707134e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93274646e-12  2.37871672e-01  2.37173435e-01  2.53690824e-06  4.41169519e-08 
 1.66600000e+00  2.56715237e-06  2.65707217e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93210902e-12  2.37871670e-01  2.37173433e-01  2.53744581e-06  4.46495143e-08 
 1.66700000e+00  2.56715249e-06  2.65707302e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92901008e-12  2.37871672e-01  2.37173436e-01  2.53799843e-06  4.51970159e-08 
 1.66800000e+00  2.56715246e-06  2.65707490e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93693930e-12  2.37871672e-01  2.37173433e-01  2.53856596e-06  4.57594993e-08 
 1.66900000e+00  2.56715245e-06  2.65707147e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93971087e-12  2.37871671e-01  2.37173434e-01  2.53914859e-06  4.63370888e-08 
 1.67000000e+00  2.56715246e-06  2.65707219e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.92775140e-12  2.37871671e-01  2.37173434e-01  2.53974675e-06  4.69301256e-08 
 1.67100000e+00  2.56715245e-06  2.65707221e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93426025e-12  2.37871669e-01  2.37173432e-01  2.54036059e-06  4.75386948e-08 
 1.67200000e+00  2.56715248e-06  2.65707188e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92049513e-12  2.37871672e-01  2.37173436e-01  2.54099010e-06  4.81630984e-08 
 1.67300000e+00  2.56715241e-06  2.65707483e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93755507e-12  2.37871671e-01  2.37173434e-01  2.54163562e-06  4.88035923e-08 
 1.67400000e+00  2.56715246e-06  2.65707476e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93991579e-12  2.37871672e-01  2.37173433e-01  2.54229760e-06  4.94603754e-08 
 1.67500000e+00  2.56715242e-06  2.65707323e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93197655e-12  2.37871670e-01  2.37173433e-01  2.54297580e-06  5.01334334e-08 
 1.67600000e+00  2.56715239e-06  2.65707134e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.92497510e-12  2.37871672e-01  2.37173435e-01  2.54367079e-06  5.08232247e-08 
 1.67700000e+00  2.56715243e-06  2.65707117e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92158234e-12  2.37871670e-01  2.37173434e-01  2.54438257e-06  5.15298595e-08 
 1.67800000e+00  2.56715245e-06  2.65707416e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92778573e-12  2.37871671e-01  2.37173434e-01  2.54511151e-06  5.22535899e-08 
 1.67900000e+00  2.56715241e-06  2.65707347e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92310139e-12  2.37871669e-01  2.37173432e-01  2.54585774e-06  5.29946007e-08 
 1.68000000e+00  2.56715248e-06  2.65707381e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93701611e-12  2.37871670e-01  2.37173432e-01  2.54662148e-06  5.37529381e-08 
 1.68100000e+00  2.56715245e-06  2.65707123e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93460384e-12  2.37871670e-01  2.37173434e-01  2.54740268e-06  5.45290533e-08 
 1.68200000e+00  2.56715246e-06  2.65707403e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93338975e-12  2.37871672e-01  2.37173433e-01  2.54820203e-06  5.53231452e-08 
 1.68300000e+00  2.56715241e-06  2.65707508e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93678111e-12  2.37871672e-01  2.37173433e-01  2.54901939e-06  5.61353559e-08 
 1.68400000e+00  2.56715246e-06  2.65707177e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93815919e-12  2.37871672e-01  2.37173435e-01  2.54985525e-06  5.69659342e-08 
 1.68500000e+00  2.56715237e-06  2.65707393e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.92653419e-12  2.37871670e-01  2.37173433e-01  2.55070943e-06  5.78148942e-08 
 1.68600000e+00  2.56715247e-06  2.65707539e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93620449e-12  2.37871673e-01  2.37173433e-01  2.55158272e-06  5.86828328e-08 
 1.68700000e+00  2.56715238e-06  2.65707389e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93329875e-12  2.37871672e-01  2.37173434e-01  2.55247473e-06  5.95696577e-08 
 1.68800000e+00  2.56715235e-06  2.65707581e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.93045161e-12  2.37871671e-01  2.37173430e-01  2.55338610e-06  6.04757595e-08 
 1.68900000e+00  2.56715242e-06  2.65707140e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93497906e-12  2.37871671e-01  2.37173435e-01  2.55431698e-06  6.14011775e-08 
 1.69000000e+00  2.56715243e-06  2.65707414e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92735847e-12  2.37871672e-01  2.37173435e-01  2.55526749e-06  6.23464551e-08 
 1.69100000e+00  2.56715251e-06  2.65707307e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92873147e-12  2.37871672e-01  2.37173435e-01  2.55623801e-06  6.33115285e-08 
 1.69200000e+00  2.56715243e-06  2.65707168e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93015872e-12  2.37871670e-01  2.37173433e-01  2.55722846e-06  6.42967315e-08 
 1.69300000e+00  2.56715245e-06  2.65707456e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93339577e-12  2.37871671e-01  2.37173432e-01  2.55823939e-06  6.53023093e-08 
 1.69400000e+00  2.56715245e-06  2.65707308e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.94164192e-12  2.37871672e-01  2.37173435e-01  2.55927093e-06  6.63285320e-08 
 1.69500000e+00  2.56715240e-06  2.65707483e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93908005e-12  2.37871669e-01  2.37173432e-01  2.56032325e-06  6.73755451e-08 
 1.69600000e+00  2.56715242e-06  2.65707445e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93233320e-12  2.37871672e-01  2.37173433e-01  2.56139665e-06  6.84434625e-08 
 1.69700000e+00  2.56715249e-06  2.65707213e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92597384e-12  2.37871672e-01  2.37173436e-01  2.56249148e-06  6.95328346e-08 
 1.69800000e+00  2.56715237e-06  2.65707398e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93582363e-12  2.37871670e-01  2.37173433e-01  2.56360763e-06  7.06438144e-08 
 1.69900000e+00  2.56715248e-06  2.65707340e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92566991e-12  2.37871670e-01  2.37173433e-01  2.56474583e-06  7.17765225e-08 
 1.70000000e+00  2.56715246e-06  2.65707177e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93397592e-12  2.37871669e-01  2.37173432e-01  2.56590610e-06  7.29313392e-08 
 1.70100000e+00  2.56715248e-06  2.65707296e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93316875e-12  2.37871672e-01  2.37173435e-01  2.56708861e-06  7.41083639e-08 
 1.70200000e+00  2.56715238e-06  2.65707194e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92872077e-12  2.37871672e-01  2.37173435e-01  2.56829350e-06  7.53077884e-08 
 1.70300000e+00  2.56715240e-06  2.65707665e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92517181e-12  2.37871672e-01  2.37173432e-01  2.56952131e-06  7.65303909e-08 
 1.70400000e+00  2.56715244e-06  2.65707193e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93183615e-12  2.37871670e-01  2.37173433e-01  2.57077229e-06  7.77756703e-08 
 1.70500000e+00  2.56715246e-06  2.65707407e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93835665e-12  2.37871672e-01  2.37173434e-01  2.57204642e-06  7.90444439e-08 
 1.70600000e+00  2.56715238e-06  2.65707297e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.94130444e-12  2.37871670e-01  2.37173433e-01  2.57334420e-06  8.03366831e-08 
 1.70700000e+00  2.56715239e-06  2.65707540e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93057292e-12  2.37871672e-01  2.37173434e-01  2.57466575e-06  8.16528107e-08 
 1.70800000e+00  2.56715244e-06  2.65707307e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93114188e-12  2.37871673e-01  2.37173435e-01  2.57601142e-06  8.29930364e-08 
 1.70900000e+00  2.56715240e-06  2.65707250e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93322163e-12  2.37871670e-01  2.37173434e-01  2.57738156e-06  8.43575201e-08 
 1.71000000e+00  2.56715248e-06  2.65707504e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93048883e-12  2.37871673e-01  2.37173433e-01  2.57877627e-06  8.57467022e-08 
 1.71100000e+00  2.56715249e-06  2.65707126e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93094612e-12  2.37871669e-01  2.37173433e-01  2.58019575e-06  8.71606822e-08 
 1.71200000e+00  2.56715239e-06  2.65707402e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.92863198e-12  2.37871671e-01  2.37173434e-01  2.58164039e-06  8.85998794e-08 
 1.71300000e+00  2.56715242e-06  2.65707618e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93095355e-12  2.37871671e-01  2.37173431e-01  2.58311062e-06  9.00644572e-08 
 1.71400000e+00  2.56715249e-06  2.65707354e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92919999e-12  2.37871672e-01  2.37173435e-01  2.58460641e-06  9.15547105e-08 
 1.71500000e+00  2.56715240e-06  2.65707272e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93540954e-12  2.37871669e-01  2.37173432e-01  2.58612819e-06  9.30709483e-08 
 1.71600000e+00  2.56715257e-06  2.65707257e-08  3.61713366e-01  1.14302924e+00  2.09654219e-09  2.59373824e-06 -4.92764881e-12  2.37871673e-01  2.37173436e-01  2.58767636e-06  9.46132701e-08 
 1.71700000e+00  2.56715246e-06  2.65707094e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93205740e-12  2.37871670e-01  2.37173433e-01  2.58925087e-06  9.61821982e-08 
 1.71800000e+00  2.56715247e-06  2.65707291e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93614968e-12  2.37871671e-01  2.37173434e-01  2.59085212e-06  9.77779742e-08 
 1.71900000e+00  2.56715240e-06  2.65707181e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93917818e-12  2.37871670e-01  2.37173434e-01  2.59248062e-06  9.94008040e-08 
 1.72000000e+00  2.56715240e-06  2.65707242e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.92474247e-12  2.37871671e-01  2.37173433e-01  2.59413638e-06  1.01051054e-07 
 1.72100000e+00  2.56715240e-06  2.65707288e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93426896e-12  2.37871671e-01  2.37173435e-01  2.59581987e-06  1.02728794e-07 
 1.72200000e+00  2.56715247e-06  2.65707412e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92604115e-12  2.37871672e-01  2.37173435e-01  2.59753134e-06  1.04434719e-07 
 1.72300000e+00  2.56715245e-06  2.65707126e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93300411e-12  2.37871670e-01  2.37173435e-01  2.59927078e-06  1.06168400e-07 
 1.72400000e+00  2.56715244e-06  2.65707569e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93294037e-12  2.37871673e-01  2.37173435e-01  2.60103884e-06  1.07930852e-07 
 1.72500000e+00  2.56715238e-06  2.65707380e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92149712e-12  2.37871670e-01  2.37173433e-01  2.60283571e-06  1.09721970e-07 
 1.72600000e+00  2.56715246e-06  2.65707373e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92779148e-12  2.37871671e-01  2.37173432e-01  2.60466176e-06  1.11542249e-07 
 1.72700000e+00  2.56715244e-06  2.65707061e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93092599e-12  2.37871671e-01  2.37173435e-01  2.60651708e-06  1.13391781e-07 
 1.72800000e+00  2.56715242e-06  2.65707330e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93098761e-12  2.37871671e-01  2.37173433e-01  2.60840184e-06  1.15271057e-07 
 1.72900000e+00  2.56715243e-06  2.65707316e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93663493e-12  2.37871672e-01  2.37173434e-01  2.61031676e-06  1.17180079e-07 
 1.73000000e+00  2.56715246e-06  2.65707128e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93733535e-12  2.37871670e-01  2.37173433e-01  2.61226192e-06  1.19119385e-07 
 1.73100000e+00  2.56715251e-06  2.65707302e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93373934e-12  2.37871670e-01  2.37173433e-01  2.61423751e-06  1.21089325e-07 
 1.73200000e+00  2.56715246e-06  2.65707163e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93245510e-12  2.37871669e-01  2.37173433e-01  2.61624389e-06  1.23089933e-07 
 1.73300000e+00  2.56715248e-06  2.65707287e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92671484e-12  2.37871670e-01  2.37173433e-01  2.61828145e-06  1.25121616e-07 
 1.73400000e+00  2.56715243e-06  2.65707226e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93444230e-12  2.37871670e-01  2.37173433e-01  2.62035034e-06  1.27184883e-07 
 1.73500000e+00  2.56715245e-06  2.65707531e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93237661e-12  2.37871673e-01  2.37173435e-01  2.62245089e-06  1.29279634e-07 
 1.73600000e+00  2.56715241e-06  2.65707435e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92877648e-12  2.37871671e-01  2.37173432e-01  2.62458342e-06  1.31406370e-07 
 1.73700000e+00  2.56715245e-06  2.65707142e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93309268e-12  2.37871670e-01  2.37173435e-01  2.62674843e-06  1.33565226e-07 
 1.73800000e+00  2.56715248e-06  2.65707464e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93274441e-12  2.37871673e-01  2.37173435e-01  2.62894568e-06  1.35756917e-07 
 1.73900000e+00  2.56715250e-06  2.65707037e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92506276e-12  2.37871671e-01  2.37173436e-01  2.63117602e-06  1.37981093e-07 
 1.74000000e+00  2.56715241e-06  2.65707458e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.92325730e-12  2.37871669e-01  2.37173432e-01  2.63343935e-06  1.40238807e-07 
 1.74100000e+00  2.56715247e-06  2.65707302e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93479488e-12  2.37871670e-01  2.37173434e-01  2.63573613e-06  1.42529675e-07 
 1.74200000e+00  2.56715237e-06  2.65707336e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93795735e-12  2.37871670e-01  2.37173432e-01  2.63806672e-06  1.44854386e-07 
 1.74300000e+00  2.56715241e-06  2.65707244e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93264825e-12  2.37871672e-01  2.37173436e-01  2.64043118e-06  1.47212994e-07 
 1.74400000e+00  2.56715249e-06  2.65707368e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92641493e-12  2.37871672e-01  2.37173435e-01  2.64283025e-06  1.49605977e-07 
 1.74500000e+00  2.56715251e-06  2.65707228e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373818e-06 -4.92876661e-12  2.37871671e-01  2.37173435e-01  2.64526386e-06  1.52033582e-07 
 1.74600000e+00  2.56715248e-06  2.65707126e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92750717e-12  2.37871670e-01  2.37173433e-01  2.64773223e-06  1.54495968e-07 
 1.74700000e+00  2.56715247e-06  2.65707245e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93753943e-12  2.37871671e-01  2.37173434e-01  2.65023586e-06  1.56993721e-07 
 1.74800000e+00  2.56715245e-06  2.65707225e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93003067e-12  2.37871670e-01  2.37173433e-01  2.65277498e-06  1.59526888e-07 
 1.74900000e+00  2.56715243e-06  2.65707308e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92822805e-12  2.37871670e-01  2.37173433e-01  2.65534981e-06  1.62095759e-07 
 1.75000000e+00  2.56715246e-06  2.65707409e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93609855e-12  2.37871672e-01  2.37173434e-01  2.65796077e-06  1.64700701e-07 
 1.75100000e+00  2.56715234e-06  2.65707412e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373802e-06 -4.93859186e-12  2.37871671e-01  2.37173432e-01  2.66060806e-06  1.67342005e-07 
 1.75200000e+00  2.56715242e-06  2.65707298e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92742846e-12  2.37871673e-01  2.37173435e-01  2.66329198e-06  1.70019842e-07 
 1.75300000e+00  2.56715240e-06  2.65707547e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.92614238e-12  2.37871672e-01  2.37173434e-01  2.66601281e-06  1.72734737e-07 
 1.75400000e+00  2.56715238e-06  2.65707297e-08  3.61713346e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93154953e-12  2.37871668e-01  2.37173431e-01  2.66877099e-06  1.75486814e-07 
 1.75500000e+00  2.56715239e-06  2.65707276e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93232218e-12  2.37871672e-01  2.37173434e-01  2.67156659e-06  1.78276281e-07 
 1.75600000e+00  2.56715246e-06  2.65707397e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93100551e-12  2.37871671e-01  2.37173434e-01  2.67440004e-06  1.81103736e-07 
 1.75700000e+00  2.56715241e-06  2.65707341e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93259357e-12  2.37871670e-01  2.37173432e-01  2.67727150e-06  1.83969117e-07 
 1.75800000e+00  2.56715242e-06  2.65707194e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93430900e-12  2.37871671e-01  2.37173436e-01  2.68018136e-06  1.86872800e-07 
 1.75900000e+00  2.56715241e-06  2.65707155e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.94128327e-12  2.37871670e-01  2.37173433e-01  2.68312994e-06  1.89815147e-07 
 1.76000000e+00  2.56715239e-06  2.65707411e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93509865e-12  2.37871671e-01  2.37173433e-01  2.68611732e-06  1.92796566e-07 
 1.76100000e+00  2.56715243e-06  2.65707354e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93650797e-12  2.37871673e-01  2.37173435e-01  2.68914399e-06  1.95816991e-07 
 1.76200000e+00  2.56715250e-06  2.65707305e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373818e-06 -4.92401327e-12  2.37871671e-01  2.37173433e-01  2.69221009e-06  1.98876876e-07 
 1.76300000e+00  2.56715239e-06  2.65707312e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93283547e-12  2.37871672e-01  2.37173435e-01  2.69531587e-06  2.01976587e-07 
 1.76400000e+00  2.56715250e-06  2.65707255e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92967396e-12  2.37871672e-01  2.37173435e-01  2.69846178e-06  2.05116262e-07 
 1.76500000e+00  2.56715239e-06  2.65707168e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93264140e-12  2.37871669e-01  2.37173432e-01  2.70164792e-06  2.08296171e-07 
