 v-sweep         i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 9.49000000e-01  1.25150091e-07  3.49236158e-09  2.02597050e-01  9.17527321e-01  7.66367878e-10  1.28653935e-07  6.47200349e-12  1.91516512e-01  1.90903363e-01  1.22444151e-07  3.52056517e-09 
 9.50000000e-01  1.27333347e-07  3.52311449e-09  2.02886119e-01  9.18481446e-01  7.67455631e-10  1.30867960e-07  6.47195145e-12  1.91673192e-01  1.91060122e-01  1.24579941e-07  3.55179886e-09 
 9.51000000e-01  1.29553473e-07  3.55425941e-09  2.03178395e-01  9.19435013e-01  7.68544304e-10  1.33119249e-07  6.47719031e-12  1.91831050e-01  1.91218028e-01  1.26751839e-07  3.58344820e-09 
 9.52000000e-01  1.31811363e-07  3.58548094e-09  2.03473869e-01  9.20388015e-01  7.69633846e-10  1.35408377e-07  6.43755535e-12  1.91990055e-01  1.91377125e-01  1.28960748e-07  3.61506203e-09 
 9.53000000e-01  1.34107232e-07  3.61717278e-09  2.03772643e-01  9.21340403e-01  7.70724229e-10  1.37735951e-07  6.48904541e-12  1.92150265e-01  1.91537379e-01  1.31206749e-07  3.64722297e-09 
 9.54000000e-01  1.36441852e-07  3.64914625e-09  2.04074691e-01  9.22292207e-01  7.71815488e-10  1.40102560e-07  6.47280840e-12  1.92311632e-01  1.91698794e-01  1.33490650e-07  3.67967701e-09 
 9.55000000e-01  1.38815642e-07  3.68158985e-09  2.04380087e-01  9.23243397e-01  7.72907716e-10  1.42508801e-07  6.50367260e-12  1.92474197e-01  1.91861359e-01  1.35812835e-07  3.71258402e-09 
 9.56000000e-01  1.41229482e-07  3.71428224e-09  2.04688821e-01  9.24193981e-01  7.74000793e-10  1.44955344e-07  6.50019621e-12  1.92637916e-01  1.92025083e-01  1.38174238e-07  3.74568998e-09 
 9.57000000e-01  1.43683873e-07  3.74729058e-09  2.05000863e-01  9.25143944e-01  7.75094737e-10  1.47442769e-07  6.49044360e-12  1.92802736e-01  1.92189905e-01  1.40575356e-07  3.77920095e-09 
 9.58000000e-01  1.46179481e-07  3.78067171e-09  2.05316325e-01  9.26093264e-01  7.76189556e-10  1.49971736e-07  6.48877133e-12  1.92968726e-01  1.92355886e-01  1.43016740e-07  3.81306897e-09 
 9.59000000e-01  1.48716886e-07  3.81436742e-09  2.05635159e-01  9.27041940e-01  7.77285290e-10  1.52542847e-07  6.47702725e-12  1.93135816e-01  1.92522959e-01  1.45499088e-07  3.84725851e-09 
 9.60000000e-01  1.51296593e-07  3.84858342e-09  2.05957486e-01  9.27989947e-01  7.78381875e-10  1.55156785e-07  6.51669343e-12  1.93304082e-01  1.92691156e-01  1.48022753e-07  3.88196320e-09 
 9.61000000e-01  1.53919626e-07  3.88295569e-09  2.06283267e-01  9.28937300e-01  7.79479402e-10  1.57814207e-07  6.50711776e-12  1.93473458e-01  1.92860502e-01  1.50588775e-07  3.91680999e-09 
 9.62000000e-01  1.56586244e-07  3.91786305e-09  2.06612531e-01  9.29883978e-01  7.80577776e-10  1.60515741e-07  6.48868112e-12  1.93643942e-01  1.93030903e-01  1.53197462e-07  3.95221100e-09 
 9.63000000e-01  1.59297369e-07  3.95305605e-09  2.06945285e-01  9.30829959e-01  7.81677093e-10  1.63262057e-07  6.50517140e-12  1.93815507e-01  1.93202399e-01  1.55849737e-07  3.98791578e-09 
 9.64000000e-01  1.62053527e-07  3.98867605e-09  2.07281636e-01  9.31775250e-01  7.82777260e-10  1.66053859e-07  6.49650472e-12  1.93988215e-01  1.93375013e-01  1.58545955e-07  4.02402200e-09 
 9.65000000e-01  1.64855455e-07  4.02467134e-09  2.07621572e-01  9.32719832e-01  7.83878313e-10  1.68891804e-07  6.50290932e-12  1.94162027e-01  1.93548720e-01  1.61286989e-07  4.06055456e-09 
 9.66000000e-01  1.67703871e-07  4.06101559e-09  2.07965011e-01  9.33663689e-01  7.84980344e-10  1.71776575e-07  6.52220639e-12  1.94336837e-01  1.93723426e-01  1.64073583e-07  4.09741574e-09 
 9.67000000e-01  1.70599487e-07  4.09768986e-09  2.08312117e-01  9.34606823e-01  7.86083177e-10  1.74708894e-07  6.52938120e-12  1.94512756e-01  1.93899240e-01  1.66906338e-07  4.13457713e-09 
 9.68000000e-01  1.73542869e-07  4.13485161e-09  2.08662904e-01  9.35549211e-01  7.87186900e-10  1.77689431e-07  6.54235346e-12  1.94689766e-01  1.94076120e-01  1.69785753e-07  4.17226254e-09 
 9.69000000e-01  1.76534735e-07  4.17245004e-09  2.09017361e-01  9.36490862e-01  7.88291590e-10  1.80718897e-07  6.53958485e-12  1.94867824e-01  1.94254028e-01  1.72712660e-07  4.21040625e-09 
 9.70000000e-01  1.79575798e-07  4.21048317e-09  2.09375512e-01  9.37431736e-01  7.89397103e-10  1.83798017e-07  6.56633775e-12  1.95046917e-01  1.94432955e-01  1.75687632e-07  4.24892654e-09 
 9.71000000e-01  1.82666920e-07  4.24884944e-09  2.09737385e-01  9.38371847e-01  7.90503560e-10  1.86927513e-07  6.58550992e-12  1.95227037e-01  1.94612917e-01  1.78711669e-07  4.28785540e-09 
 9.72000000e-01  1.85808732e-07  4.28760348e-09  2.10103055e-01  9.39311170e-01  7.91610987e-10  1.90108067e-07  6.58307783e-12  1.95408217e-01  1.94793936e-01  1.81785234e-07  4.32710756e-09 
 9.73000000e-01  1.89001814e-07  4.32691378e-09  2.10472498e-01  9.40249715e-01  7.92719239e-10  1.93340479e-07  6.56186910e-12  1.95590400e-01  1.94975921e-01  1.84908947e-07  4.36706316e-09 
 9.74000000e-01  1.92247142e-07  4.36648498e-09  2.10845738e-01  9.41187441e-01  7.93828368e-10  1.96625412e-07  6.57792917e-12  1.95773573e-01  1.95158917e-01  1.88083833e-07  4.40712533e-09 
 9.75000000e-01  1.95545253e-07  4.40660001e-09  2.11222817e-01  9.42124360e-01  7.94938387e-10  1.99963647e-07  6.57792917e-12  1.95957741e-01  1.95342881e-01  1.91310299e-07  4.44777370e-09 
 9.76000000e-01  1.98896849e-07  4.44728647e-09  2.11603812e-01  9.43060452e-01  7.96049380e-10  2.03355941e-07  6.59459293e-12  1.96142932e-01  1.95527831e-01  1.94589081e-07  4.48902071e-09 
 9.77000000e-01  2.02302887e-07  4.48831096e-09  2.11988677e-01  9.43995708e-01  7.97161202e-10  2.06803010e-07  6.58034044e-12  1.96329074e-01  1.95713745e-01  1.97921171e-07  4.53064786e-09 
 9.78000000e-01  2.05764210e-07  4.52964016e-09  2.12377477e-01  9.44930116e-01  7.98274018e-10  2.10305662e-07  6.57798815e-12  1.96516185e-01  1.95900652e-01  2.01307357e-07  4.57251126e-09 
 9.79000000e-01  2.09281207e-07  4.57156127e-09  2.12770234e-01  9.45863660e-01  7.99387658e-10  2.13864606e-07  6.60946298e-12  1.96704251e-01  1.96088472e-01  2.04747995e-07  4.61498040e-09 
 9.80000000e-01  2.12854841e-07  4.61391647e-09  2.13166970e-01  9.46796330e-01  8.00502238e-10  2.17480610e-07  6.61818517e-12  1.96893256e-01  1.96277232e-01  2.08244018e-07  4.65796290e-09 
 9.81000000e-01  2.16485766e-07  4.65685287e-09  2.13567780e-01  9.47728132e-01  8.01617745e-10  2.21154491e-07  6.61535757e-12  1.97083246e-01  1.96466942e-01  2.11796081e-07  4.70140193e-09 
 9.82000000e-01  2.20175039e-07  4.70009067e-09  2.13972568e-01  9.48659032e-01  8.02734155e-10  2.24887004e-07  6.63522709e-12  1.97274098e-01  1.96657546e-01  2.15405318e-07  4.74520512e-09 
 9.83000000e-01  2.23923133e-07  4.74388253e-09  2.14381412e-01  9.49589026e-01  8.03851430e-10  2.28678896e-07  6.65835442e-12  1.97465848e-01  1.96849024e-01  2.19072060e-07  4.78961226e-09 
 9.84000000e-01  2.27730854e-07  4.78823419e-09  2.14794441e-01  9.50518115e-01  8.04969610e-10  2.32530997e-07  6.64754016e-12  1.97658568e-01  1.97041447e-01  2.22797066e-07  4.83454698e-09 
 9.85000000e-01  2.31599035e-07  4.83310011e-09  2.15211547e-01  9.51446273e-01  8.06088785e-10  2.36444059e-07  6.66846786e-12  1.97852129e-01  1.97234697e-01  2.26581321e-07  4.88001461e-09 
 9.86000000e-01  2.35528556e-07  4.87839840e-09  2.15632828e-01  9.52373492e-01  8.07208777e-10  2.40418874e-07  6.65826075e-12  1.98046577e-01  1.97428844e-01  2.30425533e-07  4.92588192e-09 
 9.87000000e-01  2.39520331e-07  4.92398691e-09  2.16058260e-01  9.53299769e-01  8.08329778e-10  2.44456276e-07  6.65007285e-12  1.98241853e-01  1.97623850e-01  2.34330701e-07  4.97205477e-09 
 9.88000000e-01  2.43574620e-07  4.97046834e-09  2.16487963e-01  9.54225084e-01  8.09451668e-10  2.48557023e-07  6.62697675e-12  1.98438027e-01  1.97819674e-01  2.38297062e-07  5.01917796e-09 
 9.89000000e-01  2.47692754e-07  5.01717839e-09  2.16921857e-01  9.55149425e-01  8.10574449e-10  2.52721894e-07  6.63133437e-12  1.98634989e-01  1.98016334e-01  2.42325813e-07  5.06646636e-09 
 9.90000000e-01  2.51875299e-07  5.06445124e-09  2.17360031e-01  9.56072774e-01  8.11698120e-10  2.56951730e-07  6.66548067e-12  1.98832776e-01  1.98213801e-01  2.46417690e-07  5.11435694e-09 
 9.91000000e-01  2.56123055e-07  5.11227226e-09  2.17802541e-01  9.56995134e-01  8.12822727e-10  2.61247320e-07  6.67272140e-12  1.99031402e-01  1.98412097e-01  2.50573265e-07  5.16273246e-09 
 9.92000000e-01  2.60436838e-07  5.16061743e-09  2.18249385e-01  9.57916489e-01  8.13948246e-10  2.65609453e-07  6.69801714e-12  1.99230826e-01  1.98611189e-01  2.54793514e-07  5.21171017e-09 
 9.93000000e-01  2.64817316e-07  5.20964390e-09  2.18700599e-01  9.58836828e-01  8.15074709e-10  2.70038979e-07  6.69344441e-12  1.99431039e-01  1.98811030e-01  2.59078970e-07  5.26136823e-09 
 9.94000000e-01  2.69265374e-07  5.25924696e-09  2.19156219e-01  9.59756137e-01  8.16202055e-10  2.74536645e-07  6.68969047e-12  1.99632035e-01  1.99011644e-01  2.63430540e-07  5.31159472e-09 
 9.95000000e-01  2.73782062e-07  5.30916151e-09  2.19616219e-01  9.60674403e-01  8.17330302e-10  2.79103291e-07  6.71898995e-12  1.99833751e-01  1.99213013e-01  2.67849336e-07  5.36206635e-09 
 9.96000000e-01  2.78367834e-07  5.35980506e-09  2.20080673e-01  9.61591618e-01  8.18459559e-10  2.83739691e-07  6.71736278e-12  2.00036216e-01  1.99415098e-01  2.72335701e-07  5.41336576e-09 
 9.97000000e-01  2.83023603e-07  5.41102917e-09  2.20549649e-01  9.62507772e-01  8.19589713e-10  2.88446694e-07  6.71132594e-12  2.00239445e-01  1.99617935e-01  2.76890555e-07  5.46521939e-09 
 9.98000000e-01  2.87750389e-07  5.46264723e-09  2.21023079e-01  9.63422850e-01  8.20720708e-10  2.93225102e-07  6.70717995e-12  2.00443341e-01  1.99821468e-01  2.81514964e-07  5.51749402e-09 
 9.99000000e-01  2.92548704e-07  5.51487662e-09  2.21501068e-01  9.64336838e-01  8.21852717e-10  2.98075702e-07  6.73660433e-12  2.00647955e-01  2.00025702e-01  2.86209330e-07  5.57032109e-09 
 1.00000000e+00  2.97419426e-07  5.56777995e-09  2.21983655e-01  9.65249731e-01  8.22985555e-10  3.02999305e-07  6.72978687e-12  2.00853284e-01  2.00230631e-01  2.90974524e-07  5.62385161e-09 
 1.00100000e+00  3.02363236e-07  5.62134553e-09  2.22470838e-01  9.66161514e-01  8.24119427e-10  3.07996711e-07  6.71070491e-12  2.01059284e-01  2.00436207e-01  2.95811208e-07  5.67804825e-09 
 1.00200000e+00  3.07381148e-07  5.67543883e-09  2.22962634e-01  9.67072168e-01  8.25254181e-10  3.13068711e-07  6.74162809e-12  2.01265932e-01  2.00642440e-01  3.00720485e-07  5.73280978e-09 
 1.00300000e+00  3.12473950e-07  5.73002397e-09  2.23459091e-01  9.67981695e-01  8.26389845e-10  3.18216146e-07  6.75925635e-12  2.01473227e-01  2.00849331e-01  3.05703022e-07  5.78802428e-09 
 1.00400000e+00  3.17642370e-07  5.78522909e-09  2.23960196e-01  9.68890078e-01  8.27526456e-10  3.23439754e-07  6.74173564e-12  2.01681124e-01  2.01056821e-01  3.10759553e-07  5.84387294e-09 
 1.00500000e+00  3.22886972e-07  5.84120794e-09  2.24466079e-01  9.69797303e-01  8.28663990e-10  3.28740363e-07  6.75598119e-12  2.01889689e-01  2.01264938e-01  3.15890643e-07  5.90050853e-09 
 1.00600000e+00  3.28208797e-07  5.89772956e-09  2.24976682e-01  9.70703354e-01  8.29802422e-10  3.34118735e-07  6.76974102e-12  2.02098836e-01  2.01473647e-01  3.21097305e-07  5.95764149e-09 
 1.00700000e+00  3.33608727e-07  5.95474878e-09  2.25492043e-01  9.71608232e-01  8.30941862e-10  3.39575688e-07  6.79738210e-12  2.02308557e-01  2.01682949e-01  3.26380432e-07  6.01528072e-09 
 1.00800000e+00  3.39087068e-07  6.01269061e-09  2.26012248e-01  9.72511917e-01  8.32082159e-10  3.45111971e-07  6.80102849e-12  2.02518887e-01  2.01892801e-01  3.31740203e-07  6.07385786e-09 
 1.00900000e+00  3.44645252e-07  6.07086867e-09  2.26537210e-01  9.73414400e-01  8.33223419e-10  3.50728369e-07  6.80480672e-12  2.02729713e-01  2.02103212e-01  3.37178292e-07  6.13267837e-09 
 1.01000000e+00  3.50283454e-07  6.12994018e-09  2.27067058e-01  9.74315667e-01  8.34365589e-10  3.56425647e-07  6.80602449e-12  2.02941105e-01  2.02314142e-01  3.42694563e-07  6.19245100e-09 
 1.01100000e+00  3.56002733e-07  6.18957316e-09  2.27601791e-01  9.75215711e-01  8.35508712e-10  3.62204559e-07  6.77797748e-12  2.03153025e-01  2.02525610e-01  3.48290275e-07  6.25275476e-09 
 1.01200000e+00  3.61803668e-07  6.24995231e-09  2.28141464e-01  9.76114517e-01  8.36652752e-10  3.68065900e-07  6.75850695e-12  2.03365477e-01  2.02737585e-01  3.53965826e-07  6.31381170e-09 
 1.01300000e+00  3.67687228e-07  6.31085265e-09  2.28686046e-01  9.77012064e-01  8.37797772e-10  3.74010376e-07  6.83459886e-12  2.03578398e-01  2.02950050e-01  3.59722344e-07  6.37536601e-09 
 1.01400000e+00  3.73653982e-07  6.37243097e-09  2.29235606e-01  9.77908357e-01  8.38943674e-10  3.80038732e-07  6.82951265e-12  2.03791809e-01  2.03162996e-01  3.65560226e-07  6.43758824e-09 
 1.01500000e+00  3.79704714e-07  6.43466843e-09  2.29790155e-01  9.78803379e-01  8.40090570e-10  3.86151722e-07  6.79630657e-12  2.04005679e-01  2.03376400e-01  3.71480354e-07  6.50045351e-09 
 1.01600000e+00  3.85840199e-07  6.49755025e-09  2.30349720e-01  9.79697116e-01  8.41238374e-10  3.92350072e-07  6.79760068e-12  2.04219992e-01  2.03590250e-01  3.77483452e-07  6.56404353e-09 
 1.01700000e+00  3.92060835e-07  6.56126155e-09  2.30914360e-01  9.80589553e-01  8.42387137e-10  3.98634449e-07  6.82357990e-12  2.04434764e-01  2.03804521e-01  3.83569841e-07  6.62839383e-09 
 1.01800000e+00  3.98367658e-07  6.62557727e-09  2.31484064e-01  9.81480687e-01  8.43536822e-10  4.05005608e-07  6.80559775e-12  2.04649944e-01  2.04019212e-01  3.89740645e-07  6.69335343e-09 
 1.01900000e+00  4.04761306e-07  6.69054091e-09  2.32058858e-01  9.82370494e-01  8.44687423e-10  4.11464232e-07  6.86877291e-12  2.04865517e-01  2.04234301e-01  3.95996445e-07  6.75900758e-09 
 1.02000000e+00  4.11242409e-07  6.75621085e-09  2.32638811e-01  9.83258982e-01  8.45838986e-10  4.18011007e-07  6.81842083e-12  2.05081504e-01  2.04449796e-01  4.02337824e-07  6.82534385e-09 
 1.02100000e+00  4.17811528e-07  6.82268000e-09  2.33223901e-01  9.84146119e-01  8.46991543e-10  4.24646599e-07  6.85440940e-12  2.05297848e-01  2.04665628e-01  4.08765361e-07  6.89251323e-09 
 1.02200000e+00  4.24469563e-07  6.88966979e-09  2.33814165e-01  9.85031910e-01  8.48144988e-10  4.31371664e-07  6.84598211e-12  2.05514547e-01  2.04881839e-01  4.15279995e-07  6.96011782e-09 
 1.02300000e+00  4.31217024e-07  6.95736242e-09  2.34409625e-01  9.85916333e-01  8.49299378e-10  4.38186843e-07  6.83777340e-12  2.05731582e-01  2.05098384e-01  4.21882222e-07  7.02848979e-09 
 1.02400000e+00  4.38054429e-07  7.02587734e-09  2.35010341e-01  9.86799376e-01  8.50454682e-10  4.45092786e-07  6.86737472e-12  2.05948964e-01  2.05315252e-01  4.28572434e-07  7.09763093e-09 
 1.02500000e+00  4.44982535e-07  7.09510663e-09  2.35616294e-01  9.87681034e-01  8.51611010e-10  4.52090108e-07  6.87177051e-12  2.06166644e-01  2.05532418e-01  4.35351481e-07  7.16756965e-09 
 1.02600000e+00  4.52001967e-07  7.16498609e-09  2.36227532e-01  9.88561298e-01  8.52768209e-10  4.59179443e-07  6.81832021e-12  2.06384626e-01  2.05749892e-01  4.42219910e-07  7.23808213e-09 
 1.02700000e+00  4.59113200e-07  7.23564226e-09  2.36844066e-01  9.89440144e-01  8.53926446e-10  4.66361346e-07  6.86927251e-12  2.06602883e-01  2.05967631e-01  4.49178279e-07  7.30941707e-09 
 1.02800000e+00  4.66316885e-07  7.30699449e-09  2.37465911e-01  9.90317569e-01  8.55085550e-10  4.73636392e-07  6.87928187e-12  2.06821396e-01  2.06185627e-01  4.56227125e-07  7.38148387e-09 
 1.02900000e+00  4.73613600e-07  7.37900422e-09  2.38093112e-01  9.91193564e-01  8.56245624e-10  4.81005157e-07  6.87297441e-12  2.07040166e-01  2.06403887e-01  4.63367080e-07  7.45405160e-09 
 1.03000000e+00  4.81003830e-07  7.45184286e-09  2.38725687e-01  9.92068116e-01  8.57406630e-10  4.88468226e-07  6.86459570e-12  2.07259173e-01  2.06622367e-01  4.70598620e-07  7.52756790e-09 
 1.03100000e+00  4.88488170e-07  7.52530588e-09  2.39363632e-01  9.92941206e-01  8.58568620e-10  4.96026045e-07  6.87974677e-12  2.07478383e-01  2.06841067e-01  4.77922384e-07  7.60170593e-09 
 1.03200000e+00  4.96066980e-07  7.59959970e-09  2.40006995e-01  9.93812831e-01  8.59731583e-10  5.03679171e-07  6.90054264e-12  2.07697802e-01  2.07059959e-01  4.85338628e-07  7.67666641e-09 
 1.03300000e+00  5.03740927e-07  7.67458696e-09  2.40655806e-01  9.94682981e-01  8.60895480e-10  5.11428121e-07  6.88293519e-12  2.07917421e-01  2.07279055e-01  4.92847986e-07  7.75231968e-09 
 1.03400000e+00  5.11510341e-07  7.75036883e-09  2.41310056e-01  9.95551636e-01  8.62060307e-10  5.19273325e-07  6.90002222e-12  2.08137202e-01  2.07498304e-01  5.00450872e-07  7.82876342e-09 
 1.03500000e+00  5.19375783e-07  7.82684123e-09  2.41969790e-01  9.96418795e-01  8.63226121e-10  5.27215265e-07  6.90702009e-12  2.08357150e-01  2.07717727e-01  5.08147812e-07  7.90587507e-09 
 1.03600000e+00  5.27337586e-07  7.90410806e-09  2.42634998e-01  9.97284442e-01  8.64392855e-10  5.35254353e-07  6.88020127e-12  2.08577228e-01  2.07937272e-01  5.15939140e-07  7.98377364e-09 
 1.03700000e+00  5.35396208e-07  7.98212038e-09  2.43305711e-01  9.98148566e-01  8.65560583e-10  5.43391000e-07  6.91026750e-12  2.08797430e-01  2.08156941e-01  5.23825278e-07  8.06254796e-09 
 1.03800000e+00  5.43551999e-07  8.06095604e-09  2.43981966e-01  9.99011154e-01  8.66729245e-10  5.51625648e-07  6.92947089e-12  2.09017756e-01  2.08376718e-01  5.31806572e-07  8.14200973e-09 
 1.03900000e+00  5.51805520e-07  8.14036718e-09  2.44663742e-01  9.99872200e-01  8.67898828e-10  5.59958586e-07  6.90832461e-12  2.09238162e-01  2.08596608e-01  5.39883686e-07  8.22202750e-09 
 1.04000000e+00  5.60156835e-07  8.22068255e-09  2.45351104e-01  1.00073169e+00  8.69069466e-10  5.68390240e-07  6.91763660e-12  2.09458670e-01  2.08816574e-01  5.48056486e-07  8.30303470e-09 
 1.04100000e+00  5.68606527e-07  8.30166428e-09  2.46044020e-01  1.00158961e+00  8.70240983e-10  5.76920913e-07  6.90198593e-12  2.09679228e-01  2.09036605e-01  5.56325766e-07  8.38464764e-09 
 1.04200000e+00  5.77154610e-07  8.38352492e-09  2.46742553e-01  1.00244595e+00  8.71413538e-10  5.85550897e-07  6.94468441e-12  2.09899858e-01  2.09256686e-01  5.64691335e-07  8.46718251e-09 
 1.04300000e+00  5.85801664e-07  8.46604717e-09  2.47446660e-01  1.00330071e+00  8.72586979e-10  5.94280470e-07  6.97924010e-12  2.10120502e-01  2.09476799e-01  5.73153931e-07  8.55035331e-09 
 1.04400000e+00  5.94547661e-07  8.54944217e-09  2.48156412e-01  1.00415387e+00  8.73761416e-10  6.03109886e-07  6.94615199e-12  2.10341191e-01  2.09696936e-01  5.81713406e-07  8.63433769e-09 
 1.04500000e+00  6.03393103e-07  8.63349060e-09  2.48871767e-01  1.00500541e+00  8.74936791e-10  6.12039390e-07  6.94241192e-12  2.10561865e-01  2.09917079e-01  5.90370357e-07  8.71902373e-09 
 1.04600000e+00  6.12338039e-07  8.71836555e-09  2.49592770e-01  1.00585534e+00  8.76113152e-10  6.21069205e-07  6.91529820e-12  2.10782537e-01  2.10137209e-01  5.99124823e-07  8.80457485e-09 
 1.04700000e+00  6.21382692e-07  8.80396543e-09  2.50319429e-01  1.00670363e+00  8.77290517e-10  6.30199471e-07  6.94581545e-12  2.11003189e-01  2.10357326e-01  6.07977000e-07  8.89080454e-09 
 1.04800000e+00  6.30527124e-07  8.89039862e-09  2.51051762e-01  1.00755027e+00  8.78468810e-10  6.39430366e-07  6.94893448e-12  2.11223813e-01  2.10577404e-01  6.16926860e-07  8.97786379e-09 
 1.04900000e+00  6.39771525e-07  8.97761288e-09  2.51789773e-01  1.00839527e+00  8.79648053e-10  6.48761997e-07  6.97374450e-12  2.11444391e-01  2.10797431e-01  6.25974732e-07  9.06569397e-09 
 1.05000000e+00  6.49116165e-07  9.06547194e-09  2.52533437e-01  1.00923860e+00  8.80828296e-10  6.58194500e-07  6.94644689e-12  2.11664882e-01  2.11017396e-01  6.35120859e-07  9.15419207e-09 
 1.05100000e+00  6.58560869e-07  9.15416495e-09  2.53282810e-01  1.01008025e+00  8.82009472e-10  6.67727944e-07  6.97567351e-12  2.11885308e-01  2.11237283e-01  6.44365022e-07  9.24348420e-09 
 1.05200000e+00  6.68105833e-07  9.24360169e-09  2.54037876e-01  1.01092022e+00  8.83191598e-10  6.77362358e-07  6.97128466e-12  2.12105637e-01  2.11457078e-01  6.53707501e-07  9.33356858e-09 
 1.05300000e+00  6.77750971e-07  9.33389513e-09  2.54798653e-01  1.01175850e+00  8.84374785e-10  6.87097797e-07  6.97739089e-12  2.12325867e-01  2.11676761e-01  6.63148093e-07  9.42450029e-09 
 1.05400000e+00  6.87496307e-07  9.42491901e-09  2.55565134e-01  1.01259506e+00  8.85558849e-10  6.96934173e-07  6.97618352e-12  2.12545974e-01  2.11896325e-01  6.72686907e-07  9.51610879e-09 
 1.05500000e+00  6.97341891e-07  9.51662648e-09  2.56337319e-01  1.01342991e+00  8.86743981e-10  7.06871472e-07  6.95120697e-12  2.12765942e-01  2.12115767e-01  6.82324028e-07  9.60842961e-09 
 1.05600000e+00  7.07287465e-07  9.60925392e-09  2.57115225e-01  1.01426304e+00  8.87930050e-10  7.16909687e-07  6.95141861e-12  2.12985765e-01  2.12335038e-01  6.92059141e-07  9.70166880e-09 
